Num,Log_Date,FROM,TO,count
43830,12/28/2016,20,70,6
43831,12/28/2016,22,49,2
43832,12/28/2016,22,70,21
43833,12/28/2016,22,75,3
43834,12/28/2016,24,30,1
43835,12/28/2016,24,45,1
43836,12/28/2016,24,66,1
43837,12/28/2016,24,70,14
43838,12/28/2016,27,63,1
43839,12/28/2016,30,10,8
43840,12/28/2016,30,15,3
43841,12/28/2016,30,24,1
43842,12/28/2016,30,37,2
43843,12/28/2016,30,42,3
43844,12/28/2016,30,66,2
43845,12/28/2016,30,67,1
43846,12/28/2016,30,70,23
43847,12/28/2016,32,70,10
43848,12/28/2016,36,70,1
43849,12/28/2016,37,30,1
43850,12/28/2016,37,49,1
43851,12/28/2016,37,70,16
43852,12/28/2016,39,70,5
43853,12/28/2016,42,10,2
43854,12/28/2016,42,15,3
43855,12/28/2016,42,30,1
43856,12/28/2016,42,37,2
43857,12/28/2016,42,63,2
43858,12/28/2016,42,66,2
43859,12/28/2016,42,70,13
43860,12/28/2016,45,24,1
43861,12/28/2016,45,49,1
43862,12/28/2016,45,66,1
43863,12/28/2016,45,70,20
43864,12/28/2016,47,70,1
43865,12/28/2016,49,5,1
43866,12/28/2016,49,6,1
43867,12/28/2016,49,10,12
43868,12/28/2016,49,11,5
43869,12/28/2016,49,15,1
43870,12/28/2016,49,16,1
43871,12/28/2016,49,22,1
43872,12/28/2016,49,30,3
43873,12/28/2016,49,42,1
43874,12/28/2016,49,51,2
43875,12/28/2016,49,58,1
43876,12/28/2016,49,66,1
43877,12/28/2016,49,67,6
43878,12/28/2016,49,70,74
43879,12/28/2016,49,72,1
43880,12/28/2016,49,75,13
43881,12/28/2016,53,70,30
43882,12/28/2016,56,1,1
43883,12/28/2016,56,70,12
43884,12/28/2016,58,10,1
43885,12/28/2016,58,15,2
43886,12/28/2016,58,49,1
43887,12/28/2016,58,66,1
43888,12/28/2016,58,70,5
43889,12/28/2016,62,70,2
43890,12/28/2016,63,10,4
43891,12/28/2016,63,15,5
43892,12/28/2016,63,66,4
43893,12/28/2016,63,70,1
43894,12/28/2016,65,70,8
43895,12/28/2016,66,3,6
43896,12/28/2016,66,10,5
43897,12/28/2016,66,13,1
43898,12/28/2016,66,15,10
43899,12/28/2016,66,42,1
43900,12/28/2016,66,49,7
43901,12/28/2016,66,58,2
43902,12/28/2016,66,63,1
43903,12/28/2016,66,67,1
43904,12/28/2016,66,70,77
43905,12/28/2016,66,75,1
43906,12/28/2016,67,10,2
43907,12/28/2016,67,15,2
43908,12/28/2016,67,30,1
43909,12/28/2016,67,42,1
43910,12/28/2016,67,49,2
43911,12/28/2016,67,66,3
43912,12/28/2016,67,70,53
43913,12/28/2016,70,3,22
43914,12/28/2016,70,6,17
43915,12/28/2016,70,10,97
43916,12/28/2016,70,11,30
43917,12/28/2016,70,13,2
43918,12/28/2016,70,14,1
43919,12/28/2016,70,15,36
43920,12/28/2016,70,16,18
43921,12/28/2016,70,17,1
43922,12/28/2016,70,19,2
43923,12/28/2016,70,20,9
43924,12/28/2016,70,22,23
43925,12/28/2016,70,24,15
43926,12/28/2016,70,30,35
43927,12/28/2016,70,32,13
43928,12/28/2016,70,36,1
43929,12/28/2016,70,37,23
43930,12/28/2016,70,39,5
43931,12/28/2016,70,42,5
43932,12/28/2016,70,45,28
43933,12/28/2016,70,47,3
43934,12/28/2016,70,49,67
43935,12/28/2016,70,53,26
43936,12/28/2016,70,56,13
43937,12/28/2016,70,58,8
43938,12/28/2016,70,61,1
43939,12/28/2016,70,62,12
43940,12/28/2016,70,63,1
43941,12/28/2016,70,65,7
43942,12/28/2016,70,66,92
43943,12/28/2016,70,67,73
43944,12/28/2016,70,72,5
43945,12/28/2016,70,74,1
43946,12/28/2016,70,75,25
43947,12/28/2016,70,76,8
43948,12/28/2016,72,49,1
43949,12/28/2016,72,70,4
43950,12/28/2016,74,70,5
43951,12/28/2016,75,22,4
43952,12/28/2016,75,49,19
43953,12/28/2016,75,66,1
43954,12/28/2016,75,70,21
43955,12/28/2016,75,76,2
43956,12/28/2016,76,49,1
43957,12/28/2016,76,70,8
43958,12/28/2016,76,75,2
43959,12/28/2016,10,30,1
43960,12/28/2016,10,66,1
43961,12/28/2016,10,67,1
43962,12/28/2016,10,70,3
43963,12/28/2016,11,70,1
43964,12/28/2016,15,70,2
43965,12/28/2016,22,70,1
43966,12/28/2016,3,70,1
43967,12/28/2016,30,70,1
43968,12/28/2016,42,70,5
43969,12/28/2016,49,70,2
43970,12/28/2016,5,70,1
43971,12/28/2016,53,70,2
43972,12/28/2016,56,70,1
43973,12/28/2016,6,70,1
43974,12/28/2016,63,10,1
43975,12/28/2016,66,3,1
43976,12/28/2016,66,70,2
43977,12/28/2016,67,70,1
43978,12/28/2016,70,10,1
43979,12/28/2016,70,3,1
43980,12/28/2016,70,32,1
43981,12/28/2016,70,42,1
43982,12/28/2016,70,47,1
43983,12/28/2016,70,49,2
43984,12/28/2016,70,53,1
43985,12/28/2016,70,58,1
43986,12/28/2016,70,66,4
43987,12/28/2016,70,67,1
43988,12/28/2016,70,72,1
43989,12/28/2016,76,75,1
43990,12/29/2016,3,30,1
43991,12/29/2016,3,49,1
43992,12/29/2016,3,66,3
43993,12/29/2016,3,70,12
43994,12/29/2016,5,70,2
43995,12/29/2016,6,70,11
43996,12/29/2016,10,11,2
43997,12/29/2016,10,15,2
43998,12/29/2016,10,30,9
43999,12/29/2016,10,49,4
44000,12/29/2016,10,63,1
44001,12/29/2016,10,66,10
44002,12/29/2016,10,70,62
44003,12/29/2016,11,10,3
44004,12/29/2016,11,49,4
44005,12/29/2016,11,70,24
44006,12/29/2016,13,66,1
44007,12/29/2016,13,70,2
44008,12/29/2016,14,70,1
44009,12/29/2016,15,10,3
44010,12/29/2016,15,11,4
44011,12/29/2016,15,30,1
44012,12/29/2016,15,45,3
44013,12/29/2016,15,58,1
44014,12/29/2016,15,66,3
44015,12/29/2016,15,67,3
44016,12/29/2016,15,70,32
44017,12/29/2016,16,70,6
44018,12/29/2016,19,70,2
44019,12/29/2016,20,70,3
44020,12/29/2016,22,70,14
44021,12/29/2016,22,75,3
44022,12/29/2016,24,30,3
44023,12/29/2016,24,45,1
44024,12/29/2016,24,49,2
44025,12/29/2016,24,66,1
44026,12/29/2016,24,70,11
44027,12/29/2016,29,70,1
44028,12/29/2016,30,3,2
44029,12/29/2016,30,10,9
44030,12/29/2016,30,24,3
44031,12/29/2016,30,42,2
44032,12/29/2016,30,49,2
44033,12/29/2016,30,66,1
44034,12/29/2016,30,67,1
44035,12/29/2016,30,70,8
44036,12/29/2016,30,75,2
44037,12/29/2016,32,70,4
44038,12/29/2016,37,30,1
44039,12/29/2016,37,42,2
44040,12/29/2016,37,49,3
44041,12/29/2016,37,66,1
44042,12/29/2016,37,70,13
44043,12/29/2016,42,30,2
44044,12/29/2016,42,49,3
44045,12/29/2016,42,66,2
44046,12/29/2016,42,67,1
44047,12/29/2016,42,70,9
44048,12/29/2016,45,24,1
44049,12/29/2016,45,70,23
44050,12/29/2016,47,70,1
44051,12/29/2016,49,3,1
44052,12/29/2016,49,10,4
44053,12/29/2016,49,11,6
44054,12/29/2016,49,30,2
44055,12/29/2016,49,37,1
44056,12/29/2016,49,42,1
44057,12/29/2016,49,58,2
44058,12/29/2016,49,63,1
44059,12/29/2016,49,66,8
44060,12/29/2016,49,67,5
44061,12/29/2016,49,70,56
44062,12/29/2016,49,75,9
44063,12/29/2016,53,70,34
44064,12/29/2016,56,1,1
44065,12/29/2016,56,70,10
44066,12/29/2016,58,10,1
44067,12/29/2016,58,15,1
44068,12/29/2016,58,49,3
44069,12/29/2016,58,66,2
44070,12/29/2016,58,70,1
44071,12/29/2016,59,70,1
44072,12/29/2016,61,70,1
44073,12/29/2016,62,70,5
44074,12/29/2016,63,10,2
44075,12/29/2016,63,15,4
44076,12/29/2016,63,70,1
44077,12/29/2016,65,70,6
44078,12/29/2016,66,3,1
44079,12/29/2016,66,10,6
44080,12/29/2016,66,13,3
44081,12/29/2016,66,15,7
44082,12/29/2016,66,16,1
44083,12/29/2016,66,37,1
44084,12/29/2016,66,42,6
44085,12/29/2016,66,49,5
44086,12/29/2016,66,63,1
44087,12/29/2016,66,70,65
44088,12/29/2016,66,75,3
44089,12/29/2016,67,10,2
44090,12/29/2016,67,15,1
44091,12/29/2016,67,30,1
44092,12/29/2016,67,49,5
44093,12/29/2016,67,66,1
44094,12/29/2016,67,70,64
44095,12/29/2016,68,70,1
44096,12/29/2016,70,3,4
44097,12/29/2016,70,5,3
44098,12/29/2016,70,6,15
44099,12/29/2016,70,8,1
44100,12/29/2016,70,10,64
44101,12/29/2016,70,11,25
44102,12/29/2016,70,14,2
44103,12/29/2016,70,15,32
44104,12/29/2016,70,16,8
44105,12/29/2016,70,19,2
44106,12/29/2016,70,20,5
44107,12/29/2016,70,22,13
44108,12/29/2016,70,24,15
44109,12/29/2016,70,30,17
44110,12/29/2016,70,32,16
44111,12/29/2016,70,37,14
44112,12/29/2016,70,39,5
44113,12/29/2016,70,42,9
44114,12/29/2016,70,45,28
44115,12/29/2016,70,49,64
44116,12/29/2016,70,53,18
44117,12/29/2016,70,56,15
44118,12/29/2016,70,58,2
44119,12/29/2016,70,59,1
44120,12/29/2016,70,61,1
44121,12/29/2016,70,62,3
44122,12/29/2016,70,63,1
44123,12/29/2016,70,65,2
44124,12/29/2016,70,66,51
44125,12/29/2016,70,67,52
44126,12/29/2016,70,68,1
44127,12/29/2016,70,72,12
44128,12/29/2016,70,74,2
44129,12/29/2016,70,75,27
44130,12/29/2016,70,76,7
44131,12/29/2016,72,70,10
44132,12/29/2016,75,22,1
44133,12/29/2016,75,49,11
44134,12/29/2016,75,66,2
44135,12/29/2016,75,70,10
44136,12/29/2016,75,76,1
44137,12/29/2016,76,49,1
44138,12/29/2016,76,70,9
44139,12/29/2016,76,75,1
44140,12/29/2016,10,63,1
44141,12/29/2016,15,70,2
44142,12/29/2016,24,70,1
44143,12/29/2016,3,70,1
44144,12/29/2016,30,10,1
44145,12/29/2016,30,70,1
44146,12/29/2016,49,22,1
44147,12/29/2016,49,70,1
44148,12/29/2016,53,70,4
44149,12/29/2016,66,10,1
44150,12/29/2016,66,70,1
44151,12/29/2016,67,49,1
44152,12/29/2016,70,10,5
44153,12/29/2016,70,15,1
44154,12/29/2016,70,16,1
44155,12/29/2016,70,30,2
44156,12/29/2016,70,39,1
44157,12/29/2016,70,49,3
44158,12/29/2016,70,53,2
44159,12/29/2016,70,56,2
44160,12/29/2016,70,66,2
44161,12/29/2016,70,67,2
44162,12/29/2016,75,70,1
44163,12/30/2016,3,30,3
44164,12/30/2016,3,49,1
44165,12/30/2016,3,66,3
44166,12/30/2016,3,70,10
44167,12/30/2016,5,70,2
44168,12/30/2016,6,70,11
44169,12/30/2016,10,15,1
44170,12/30/2016,10,30,8
44171,12/30/2016,10,49,1
44172,12/30/2016,10,58,1
44173,12/30/2016,10,63,2
44174,12/30/2016,10,66,9
44175,12/30/2016,10,67,3
44176,12/30/2016,10,70,55
44177,12/30/2016,11,49,4
44178,12/30/2016,11,70,25
44179,12/30/2016,13,70,2
44180,12/30/2016,15,10,2
44181,12/30/2016,15,30,1
44182,12/30/2016,15,49,2
44183,12/30/2016,15,58,1
44184,12/30/2016,15,63,3
44185,12/30/2016,15,66,7
44186,12/30/2016,15,70,37
44187,12/30/2016,15,76,1
44188,12/30/2016,16,70,5
44189,12/30/2016,19,70,2
44190,12/30/2016,20,70,8
44191,12/30/2016,22,70,9
44192,12/30/2016,23,70,1
44193,12/30/2016,24,30,1
44194,12/30/2016,24,49,1
44195,12/30/2016,24,66,1
44196,12/30/2016,24,70,3
44197,12/30/2016,30,10,3
44198,12/30/2016,30,15,1
44199,12/30/2016,30,16,1
44200,12/30/2016,30,37,1
44201,12/30/2016,30,49,2
44202,12/30/2016,30,67,1
44203,12/30/2016,30,70,9
44204,12/30/2016,32,70,5
44205,12/30/2016,36,70,1
44206,12/30/2016,37,49,1
44207,12/30/2016,37,66,2
44208,12/30/2016,37,70,12
44209,12/30/2016,42,30,1
44210,12/30/2016,42,66,4
44211,12/30/2016,42,70,12
44212,12/30/2016,45,15,1
44213,12/30/2016,45,24,1
44214,12/30/2016,45,70,9
44215,12/30/2016,47,70,1
44216,12/30/2016,49,6,1
44217,12/30/2016,49,10,5
44218,12/30/2016,49,11,8
44219,12/30/2016,49,15,1
44220,12/30/2016,49,16,1
44221,12/30/2016,49,45,4
44222,12/30/2016,49,66,2
44223,12/30/2016,49,67,7
44224,12/30/2016,49,70,30
44225,12/30/2016,49,72,1
44226,12/30/2016,49,75,10
44227,12/30/2016,53,70,19
44228,12/30/2016,56,70,14
44229,12/30/2016,58,15,3
44230,12/30/2016,58,66,1
44231,12/30/2016,58,70,5
44232,12/30/2016,59,70,1
44233,12/30/2016,60,70,1
44234,12/30/2016,61,70,1
44235,12/30/2016,62,70,2
44236,12/30/2016,63,15,1
44237,12/30/2016,63,70,1
44238,12/30/2016,65,70,2
44239,12/30/2016,66,3,4
44240,12/30/2016,66,10,4
44241,12/30/2016,66,15,5
44242,12/30/2016,66,24,1
44243,12/30/2016,66,37,4
44244,12/30/2016,66,42,2
44245,12/30/2016,66,45,1
44246,12/30/2016,66,46,1
44247,12/30/2016,66,49,3
44248,12/30/2016,66,63,1
44249,12/30/2016,66,67,2
44250,12/30/2016,66,70,44
44251,12/30/2016,67,10,1
44252,12/30/2016,67,49,6
44253,12/30/2016,67,66,4
44254,12/30/2016,67,70,46
44255,12/30/2016,70,3,5
44256,12/30/2016,70,6,10
44257,12/30/2016,70,10,58
44258,12/30/2016,70,11,35
44259,12/30/2016,70,15,14
44260,12/30/2016,70,16,6
44261,12/30/2016,70,19,3
44262,12/30/2016,70,20,3
44263,12/30/2016,70,22,5
44264,12/30/2016,70,23,1
44265,12/30/2016,70,24,8
44266,12/30/2016,70,30,12
44267,12/30/2016,70,32,5
44268,12/30/2016,70,36,1
44269,12/30/2016,70,37,13
44270,12/30/2016,70,42,9
44271,12/30/2016,70,45,22
44272,12/30/2016,70,47,1
44273,12/30/2016,70,49,35
44274,12/30/2016,70,53,20
44275,12/30/2016,70,56,6
44276,12/30/2016,70,58,7
44277,12/30/2016,70,59,1
44278,12/30/2016,70,61,1
44279,12/30/2016,70,62,2
44280,12/30/2016,70,63,4
44281,12/30/2016,70,65,1
44282,12/30/2016,70,66,45
44283,12/30/2016,70,67,72
44284,12/30/2016,70,72,4
44285,12/30/2016,70,74,2
44286,12/30/2016,70,75,17
44287,12/30/2016,70,76,4
44288,12/30/2016,72,70,3
44289,12/30/2016,74,70,2
44290,12/30/2016,75,22,1
44291,12/30/2016,75,49,7
44292,12/30/2016,75,66,1
44293,12/30/2016,75,70,18
44294,12/30/2016,75,76,2
44295,12/30/2016,76,49,3
44296,12/30/2016,76,70,2
44297,12/30/2016,76,75,1
44298,12/30/2016,10,70,3
44299,12/30/2016,15,70,1
44300,12/30/2016,16,70,1
44301,12/30/2016,20,70,2
44302,12/30/2016,45,70,1
44303,12/30/2016,49,30,2
44304,12/30/2016,49,70,1
44305,12/30/2016,53,70,2
44306,12/30/2016,63,70,1
44307,12/30/2016,66,70,5
44308,12/30/2016,67,70,3
44309,12/30/2016,70,10,1
44310,12/30/2016,70,11,4
44311,12/30/2016,70,15,2
44312,12/30/2016,70,24,1
44313,12/30/2016,70,32,2
44314,12/30/2016,70,49,1
44315,12/30/2016,70,53,1
44316,12/30/2016,70,56,2
44317,12/30/2016,70,62,1
44318,12/30/2016,70,66,5
44319,12/30/2016,70,67,8
44320,12/30/2016,70,75,1
44321,12/30/2016,70,76,2
44322,12/30/2016,75,49,2
44323,12/30/2016,75,70,1
44324,12/31/2016,3,15,1
44325,12/31/2016,3,30,8
44326,12/31/2016,3,66,5
44327,12/31/2016,3,70,17
44328,12/31/2016,5,70,1
44329,12/31/2016,6,70,13
44330,12/31/2016,8,70,9
44331,12/31/2016,10,15,1
44332,12/31/2016,10,30,7
44333,12/31/2016,10,42,2
44334,12/31/2016,10,49,3
44335,12/31/2016,10,58,4
44336,12/31/2016,10,63,1
44337,12/31/2016,10,66,4
44338,12/31/2016,10,67,1
44339,12/31/2016,10,70,107
44340,12/31/2016,11,15,1
44341,12/31/2016,11,49,3
44342,12/31/2016,11,70,41
44343,12/31/2016,13,70,1
44344,12/31/2016,14,70,6
44345,12/31/2016,15,11,3
44346,12/31/2016,15,30,4
44347,12/31/2016,15,49,3
44348,12/31/2016,15,58,1
44349,12/31/2016,15,63,3
44350,12/31/2016,15,66,12
44351,12/31/2016,15,67,4
44352,12/31/2016,15,70,48
44353,12/31/2016,15,76,2
44354,12/31/2016,16,30,1
44355,12/31/2016,16,70,8
44356,12/31/2016,19,70,2
44357,12/31/2016,20,70,10
44358,12/31/2016,22,70,19
44359,12/31/2016,22,75,8
44360,12/31/2016,23,70,3
44361,12/31/2016,24,66,1
44362,12/31/2016,24,70,12
44363,12/31/2016,30,3,6
44364,12/31/2016,30,10,8
44365,12/31/2016,30,15,2
44366,12/31/2016,30,24,1
44367,12/31/2016,30,49,3
44368,12/31/2016,30,67,3
44369,12/31/2016,30,70,19
44370,12/31/2016,32,70,10
44371,12/31/2016,37,30,1
44372,12/31/2016,37,42,4
44373,12/31/2016,37,49,2
44374,12/31/2016,37,66,3
44375,12/31/2016,37,70,23
44376,12/31/2016,39,70,4
44377,12/31/2016,42,30,3
44378,12/31/2016,42,37,4
44379,12/31/2016,42,49,4
44380,12/31/2016,42,66,1
44381,12/31/2016,42,70,17
44382,12/31/2016,45,49,2
44383,12/31/2016,45,66,2
44384,12/31/2016,45,70,22
44385,12/31/2016,47,70,2
44386,12/31/2016,49,10,4
44387,12/31/2016,49,11,2
44388,12/31/2016,49,15,4
44389,12/31/2016,49,30,1
44390,12/31/2016,49,37,7
44391,12/31/2016,49,53,2
44392,12/31/2016,49,58,2
44393,12/31/2016,49,66,4
44394,12/31/2016,49,67,3
44395,12/31/2016,49,70,63
44396,12/31/2016,49,72,1
44397,12/31/2016,49,75,8
44398,12/31/2016,51,49,1
44399,12/31/2016,53,70,43
44400,12/31/2016,56,70,23
44401,12/31/2016,58,10,1
44402,12/31/2016,58,15,2
44403,12/31/2016,58,42,1
44404,12/31/2016,58,70,8
44405,12/31/2016,61,70,1
44406,12/31/2016,62,70,4
44407,12/31/2016,63,10,2
44408,12/31/2016,63,15,3
44409,12/31/2016,65,70,10
44410,12/31/2016,66,3,3
44411,12/31/2016,66,10,4
44412,12/31/2016,66,15,7
44413,12/31/2016,66,37,2
44414,12/31/2016,66,49,3
44415,12/31/2016,66,58,5
44416,12/31/2016,66,67,6
44417,12/31/2016,66,70,87
44418,12/31/2016,66,75,2
44419,12/31/2016,67,15,5
44420,12/31/2016,67,30,1
44421,12/31/2016,67,49,1
44422,12/31/2016,67,66,2
44423,12/31/2016,67,70,88
44424,12/31/2016,70,3,13
44425,12/31/2016,70,5,2
44426,12/31/2016,70,6,23
44427,12/31/2016,70,8,1
44428,12/31/2016,70,10,87
44429,12/31/2016,70,11,39
44430,12/31/2016,70,14,2
44431,12/31/2016,70,15,46
44432,12/31/2016,70,16,13
44433,12/31/2016,70,19,5
44434,12/31/2016,70,20,10
44435,12/31/2016,70,22,21
44436,12/31/2016,70,24,16
44437,12/31/2016,70,30,34
44438,12/31/2016,70,32,10
44439,12/31/2016,70,37,23
44440,12/31/2016,70,39,6
44441,12/31/2016,70,42,11
44442,12/31/2016,70,45,26
44443,12/31/2016,70,47,3
44444,12/31/2016,70,49,72
44445,12/31/2016,70,53,46
44446,12/31/2016,70,56,13
44447,12/31/2016,70,58,8
44448,12/31/2016,70,61,1
44449,12/31/2016,70,62,9
44450,12/31/2016,70,63,1
44451,12/31/2016,70,65,5
44452,12/31/2016,70,66,79
44453,12/31/2016,70,67,78
44454,12/31/2016,70,72,4
44455,12/31/2016,70,74,7
44456,12/31/2016,70,75,37
44457,12/31/2016,70,76,6
44458,12/31/2016,72,49,1
44459,12/31/2016,72,70,5
44460,12/31/2016,75,22,1
44461,12/31/2016,75,49,5
44462,12/31/2016,75,66,4
44463,12/31/2016,75,70,27
44464,12/31/2016,76,49,1
44465,12/31/2016,76,70,10
44466,12/31/2016,76,75,1
44467,12/31/2016,10,49,2
44468,12/31/2016,11,49,1
44469,12/31/2016,11,70,2
44470,12/31/2016,14,70,1
44471,12/31/2016,15,10,1
44472,12/31/2016,15,58,1
44473,12/31/2016,15,70,3
44474,12/31/2016,22,70,1
44475,12/31/2016,3,70,1
44476,12/31/2016,30,70,1
44477,12/31/2016,37,70,1
44478,12/31/2016,45,70,1
44479,12/31/2016,49,10,1
44480,12/31/2016,49,11,2
44481,12/31/2016,49,67,1
44482,12/31/2016,49,70,1
44483,12/31/2016,49,75,1
44484,12/31/2016,53,70,2
44485,12/31/2016,58,15,1
44486,12/31/2016,58,70,1
44487,12/31/2016,63,15,2
44488,12/31/2016,66,24,1
44489,12/31/2016,66,30,1
44490,12/31/2016,66,49,1
44491,12/31/2016,66,70,6
44492,12/31/2016,67,70,3
44493,12/31/2016,70,10,4
44494,12/31/2016,70,11,1
44495,12/31/2016,70,15,2
44496,12/31/2016,70,16,2
44497,12/31/2016,70,20,2
44498,12/31/2016,70,22,3
44499,12/31/2016,70,24,1
44500,12/31/2016,70,45,2
44501,12/31/2016,70,49,1
44502,12/31/2016,70,58,1
44503,12/31/2016,70,66,4
44504,12/31/2016,70,67,4
44505,12/31/2016,70,75,1
44506,12/31/2016,76,70,1
44507,1/1/2017,3,15,3
44508,1/1/2017,3,30,6
44509,1/1/2017,3,49,3
44510,1/1/2017,3,66,4
44511,1/1/2017,3,70,11
44512,1/1/2017,6,70,4
44513,1/1/2017,8,70,1
44514,1/1/2017,10,11,1
44515,1/1/2017,10,15,1
44516,1/1/2017,10,30,10
44517,1/1/2017,10,42,7
44518,1/1/2017,10,49,3
44519,1/1/2017,10,58,1
44520,1/1/2017,10,63,2
44521,1/1/2017,10,66,15
44522,1/1/2017,10,67,2
44523,1/1/2017,10,70,138
44524,1/1/2017,11,10,1
44525,1/1/2017,11,15,2
44526,1/1/2017,11,49,5
44527,1/1/2017,11,70,36
44528,1/1/2017,13,66,1
44529,1/1/2017,14,70,1
44530,1/1/2017,15,3,3
44531,1/1/2017,15,11,1
44532,1/1/2017,15,58,6
44533,1/1/2017,15,63,2
44534,1/1/2017,15,66,7
44535,1/1/2017,15,67,2
44536,1/1/2017,15,70,65
44537,1/1/2017,15,76,2
44538,1/1/2017,16,30,1
44539,1/1/2017,16,49,1
44540,1/1/2017,16,70,22
44541,1/1/2017,20,70,11
44542,1/1/2017,22,49,2
44543,1/1/2017,22,70,29
44544,1/1/2017,22,75,4
44545,1/1/2017,23,70,2
44546,1/1/2017,24,30,1
44547,1/1/2017,24,66,3
44548,1/1/2017,24,70,8
44549,1/1/2017,30,3,5
44550,1/1/2017,30,10,11
44551,1/1/2017,30,15,1
44552,1/1/2017,30,24,2
44553,1/1/2017,30,49,7
44554,1/1/2017,30,66,1
44555,1/1/2017,30,70,17
44556,1/1/2017,32,70,12
44557,1/1/2017,36,70,1
44558,1/1/2017,37,30,1
44559,1/1/2017,37,66,1
44560,1/1/2017,37,70,27
44561,1/1/2017,37,75,1
44562,1/1/2017,39,70,11
44563,1/1/2017,42,10,6
44564,1/1/2017,42,37,1
44565,1/1/2017,42,45,1
44566,1/1/2017,42,66,4
44567,1/1/2017,42,70,30
44568,1/1/2017,45,42,1
44569,1/1/2017,45,49,3
44570,1/1/2017,45,66,1
44571,1/1/2017,45,70,17
44572,1/1/2017,47,70,2
44573,1/1/2017,49,10,4
44574,1/1/2017,49,11,3
44575,1/1/2017,49,15,2
44576,1/1/2017,49,22,4
44577,1/1/2017,49,30,6
44578,1/1/2017,49,37,1
44579,1/1/2017,49,42,1
44580,1/1/2017,49,63,7
44581,1/1/2017,49,66,8
44582,1/1/2017,49,67,6
44583,1/1/2017,49,70,88
44584,1/1/2017,49,75,4
44585,1/1/2017,53,70,36
44586,1/1/2017,56,66,1
44587,1/1/2017,56,70,19
44588,1/1/2017,58,10,1
44589,1/1/2017,58,15,1
44590,1/1/2017,58,49,1
44591,1/1/2017,58,70,3
44592,1/1/2017,61,70,1
44593,1/1/2017,62,70,1
44594,1/1/2017,63,15,1
44595,1/1/2017,63,49,3
44596,1/1/2017,63,70,1
44597,1/1/2017,65,70,10
44598,1/1/2017,66,3,3
44599,1/1/2017,66,10,13
44600,1/1/2017,66,13,1
44601,1/1/2017,66,15,8
44602,1/1/2017,66,24,4
44603,1/1/2017,66,30,4
44604,1/1/2017,66,37,5
44605,1/1/2017,66,42,9
44606,1/1/2017,66,49,9
44607,1/1/2017,66,58,1
44608,1/1/2017,66,67,1
44609,1/1/2017,66,70,65
44610,1/1/2017,66,75,2
44611,1/1/2017,67,10,2
44612,1/1/2017,67,15,1
44613,1/1/2017,67,30,2
44614,1/1/2017,67,49,5
44615,1/1/2017,67,66,6
44616,1/1/2017,67,70,91
44617,1/1/2017,70,3,11
44618,1/1/2017,70,6,13
44619,1/1/2017,70,8,4
44620,1/1/2017,70,10,125
44621,1/1/2017,70,11,49
44622,1/1/2017,70,14,3
44623,1/1/2017,70,15,62
44624,1/1/2017,70,16,21
44625,1/1/2017,70,20,13
44626,1/1/2017,70,22,20
44627,1/1/2017,70,23,1
44628,1/1/2017,70,24,18
44629,1/1/2017,70,30,30
44630,1/1/2017,70,32,12
44631,1/1/2017,70,36,1
44632,1/1/2017,70,37,22
44633,1/1/2017,70,39,7
44634,1/1/2017,70,42,21
44635,1/1/2017,70,45,22
44636,1/1/2017,70,47,2
44637,1/1/2017,70,49,92
44638,1/1/2017,70,53,37
44639,1/1/2017,70,56,10
44640,1/1/2017,70,58,10
44641,1/1/2017,70,59,4
44642,1/1/2017,70,61,1
44643,1/1/2017,70,62,5
44644,1/1/2017,70,63,2
44645,1/1/2017,70,65,9
44646,1/1/2017,70,66,87
44647,1/1/2017,70,67,90
44648,1/1/2017,70,72,5
44649,1/1/2017,70,74,2
44650,1/1/2017,70,75,19
44651,1/1/2017,70,76,12
44652,1/1/2017,72,70,2
44653,1/1/2017,74,70,2
44654,1/1/2017,75,49,9
44655,1/1/2017,75,66,1
44656,1/1/2017,75,70,22
44657,1/1/2017,75,76,1
44658,1/1/2017,76,49,1
44659,1/1/2017,76,70,14
44660,1/1/2017,76,75,3
44661,1/1/2017,10,49,3
44662,1/1/2017,10,70,5
44663,1/1/2017,15,66,2
44664,1/1/2017,15,70,3
44665,1/1/2017,16,70,1
44666,1/1/2017,22,70,1
44667,1/1/2017,37,42,2
44668,1/1/2017,37,70,1
44669,1/1/2017,42,10,1
44670,1/1/2017,45,70,1
44671,1/1/2017,49,10,1
44672,1/1/2017,49,11,1
44673,1/1/2017,49,63,1
44674,1/1/2017,49,70,5
44675,1/1/2017,49,75,4
44676,1/1/2017,53,70,1
44677,1/1/2017,58,66,1
44678,1/1/2017,66,10,1
44679,1/1/2017,66,49,1
44680,1/1/2017,66,70,3
44681,1/1/2017,67,70,4
44682,1/1/2017,70,10,5
44683,1/1/2017,70,11,2
44684,1/1/2017,70,15,2
44685,1/1/2017,70,20,1
44686,1/1/2017,70,22,1
44687,1/1/2017,70,45,2
44688,1/1/2017,70,49,2
44689,1/1/2017,70,53,1
44690,1/1/2017,70,58,2
44691,1/1/2017,70,6,1
44692,1/1/2017,70,66,3
44693,1/1/2017,70,67,7
44694,1/1/2017,70,75,1
44695,1/1/2017,70,8,1
44696,1/2/2017,3,10,1
44697,1/2/2017,3,30,3
44698,1/2/2017,3,49,2
44699,1/2/2017,3,66,4
44700,1/2/2017,3,70,13
44701,1/2/2017,5,70,2
44702,1/2/2017,6,70,14
